"creditpolicy","loanamnt","term","intrate","grade","emplength","targetloanstatus","dti","inqlast6mths","revolbal","revolutil","totalacc","delin2years","homeowner","logannualinc","ratioacc","verified","purpose_mod"
"1",15000,36,0.0788,"A",1,"0",13.06,2,0,0,28,"N","N",11.57871,0.3928571,"Y","other"
"1",5000,36,0.1521,"D",2,"0",8.36,1,1863,0.532,7,"N","N",11.09741,0.8571429,"Y","debt_consolidation"
"1",3250,36,0.1521,"D",6,"0",23.11,3,3831,0.903,8,"N","N",10.04342,0.625,"Y","other"
"1",5000,60,0.1719,"E",10,"0",0.48,1,514,0.223,23,"N","Y",11.08214,0.3478261,"Y","small_business"
"1",3500,36,0.1075,"B",2,"0",19.58,1,8907,0.825,9,"N","N",10.81978,0.4444444,"Y","medical"
"1",10000,60,0.1521,"D",3,"0",12.35,1,8102,0.466,29,"Y","Y",11.0822,0.4137931,"Y","debt_consolidation"
"1",15600,36,0.1361,"C",9,"0",20.58,0,50984,0.901,27,"N","Y",10.89674,0.2592593,"N","debt_consolidation"
"1",4000,60,0.1075,"B",4,"1",16.32,1,16485,0.421,20,"N","Y",11.0021,0.5,"N","moving"
"1",12000,36,0.0788,"A",10,"0",15.01,1,995,0.025,19,"N","Y",11.08214,0.6315789,"Y","home_improvement"
"1",4800,36,0.0751,"A",6,"0",22.83,0,13803,0.437,33,"N","N",10.69194,0.2727273,"N","major_purchase"
"1",10000,60,0.1398,"C",1,"1",23.83,0,57018,0.877,35,"N","Y",11.70354,0.4285714,"N","home_improvement"
"1",25000,60,0.1149,"B",6,"0",10.06,1,6185,0.129,21,"N","Y",11.08214,0.3809524,"Y","home_improvement"
"1",7000,36,0.1323,"C",10,"0",15.73,1,8081,0.372,26,"N","Y",10.91509,0.4615385,"Y","credit_card"
"1",15000,60,0.1149,"B",3,"0",7.7,0,5810,0.191,9,"N","N",10.08581,0.5555556,"N","debt_consolidation"
"1",1450,36,0.1558,"D",1,"0",17.24,1,786,0.982,9,"N","N",10.30895,0.6666667,"N","major_purchase"
"1",16000,60,0.1186,"B",3,"0",8.85,1,15360,0.696,13,"N","N",10.4631,0.3846154,"N","debt_consolidation"
"1",8000,36,0.0714,"A",5,"0",0,2,0,0,29,"N","Y",10.59663,0.2413793,"N","major_purchase"
"1",10000,60,0.1186,"B",10,"0",13.9,1,4282,0.808,13,"N","Y",10.5426,0.4615385,"N","debt_consolidation"
"1",4000,60,0.1361,"C",7,"0",9.95,2,1513,0.11,16,"N","Y",10.91509,0.5,"N","debt_consolidation"
"1",10000,60,0.1149,"B",2,"0",17.95,0,3913,0.084,37,"N","N",10.08581,0.4864865,"Y","debt_consolidation"
"1",16000,36,0.0751,"A",1,"1",20.04,2,77798,0.08,31,"N","Y",11.0021,0.2903226,"Y","other"
"1",20000,60,0.1595,"D",10,"0",13.65,0,15798,0.845,38,"N","N",11.60478,0.2368421,"Y","major_purchase"
"1",4800,36,0.1472,"C",2,"0",11.65,1,1795,0.78,9,"N","Y",10.73944,0.3333333,"N","car"
"1",3500,36,0.1186,"B",10,"0",7.6,0,8316,0.747,22,"N","N",10.77896,0.4545455,"Y","home_improvement"
"1",10000,60,0.1793,"E",4,"0",11.49,0,322,0.037,22,"Y","N",10.89674,0.2272727,"Y","small_business"
"1",25000,60,0.1398,"C",5,"1",13.42,2,30535,0.696,39,"N","N",11.0021,0.2564103,"Y","credit_card"
"1",3250,36,0.1323,"C",10,"0",10.24,2,32105,0.729,29,"Y","Y",11.12726,0.6896552,"Y","credit_card"
"1",3500,36,0.1149,"B",0,"1",19.9,6,1557,0.502,9,"N","N",10.49127,0.4444444,"Y","debt_consolidation"
"1",7750,60,0.1756,"E",3,"0",21.34,1,38863,0.994,27,"N","Y",11.15625,0.2962963,"N","credit_card"
"1",3000,36,0.1075,"B",4,"1",11.25,0,9630,0.875,8,"N","Y",10.37349,0.5,"N","renewable_energy"
"1",16000,36,0.1472,"C",1,"0",17.34,3,20099,0.909,19,"N","Y",11.51293,0.4210526,"Y","credit_card"
"1",2000,36,0.0788,"A",9,"0",11.5,0,3183,0.238,38,"Y","Y",10.72766,0.2894737,"Y","credit_card"
"1",2500,36,0.0676,"A",5,"1",1.87,0,662,0.031,12,"N","N",10.01708,0.5833333,"N","other"
"1",14000,36,0.0751,"A",10,"0",19.04,3,10903,0.13,22,"N","N",10.38591,0.5,"Y","debt_consolidation"
"1",6250,60,0.183,"F",10,"1",16.95,0,4279,0.839,7,"Y","N",10.18112,0.2857143,"N","debt_consolidation"
"1",12000,60,0.1793,"E",10,"0",0.72,1,1549,0.387,17,"N","Y",11.26446,0.2352941,"Y","debt_consolidation"
"1",6000,60,0.1323,"C",8,"0",23.26,1,9148,0.88,30,"N","N",11.19821,0.2666667,"Y","debt_consolidation"
"1",15000,60,0.1632,"D",2,"1",4.03,3,4014,0.375,21,"N","Y",11.77529,0.4761905,"Y","home_improvement"
"1",7750,60,0.1112,"B",10,"0",21.77,1,16024,0.553,54,"N","N",11.40756,0.2222222,"Y","debt_consolidation"
"1",16500,36,0.1484,"D",6,"0",8.9,0,12231,0.963,8,"N","Y",10.95667,0.625,"N","debt_consolidation"
"1",12800,36,0.1484,"D",2,"1",11.66,3,9001,0.324,35,"N","Y",11.86355,0.2857143,"N","debt_consolidation"
"1",10000,36,0.1484,"D",3,"0",7.94,0,8658,0.522,10,"N","Y",10.64542,0.6,"N","debt_consolidation"
"1",5500,60,0.0788,"A",10,"0",2.59,0,7540,0.486,20,"N","Y",11.12726,0.3,"Y","credit_card"
"1",18000,60,0.1186,"B",1,"1",16.62,1,19712,0.632,29,"N","N",11.01172,0.4482759,"Y","other"
"1",15000,36,0.1112,"B",2,"0",8.95,1,2706,0.108,27,"N","N",11.79056,0.3333333,"N","debt_consolidation"
"1",6000,36,0.1323,"C",1,"0",7.18,1,2337,0.251,18,"N","Y",10.93311,0.3888889,"Y","wedding"
"1",7350,36,0.1112,"B",4,"0",20.15,0,33178,0.47,37,"N","Y",10.77896,0.4594595,"Y","debt_consolidation"
"1",4000,36,0.0751,"A",10,"0",6.38,0,4159,0.229,19,"N","N",11.0021,0.3157895,"N","debt_consolidation"
"1",25000,60,0.1398,"C",9,"0",10.95,1,62,0.006,43,"N","Y",11.27085,0.2325581,"Y","debt_consolidation"
"1",5000,36,0.0714,"A",4,"0",0.96,1,727,0.015,13,"N","Y",10.71442,0.6923077,"N","major_purchase"
"1",4000,60,0.1075,"B",0,"1",5.94,0,2179,0.248,7,"N","N",9.542805,0.7142857,"N","other"
"1",12000,36,0.1484,"D",10,"0",16.56,3,13187,0.721,17,"N","Y",11.46313,0.7647059,"Y","debt_consolidation"
"1",25000,60,0.1186,"B",10,"0",13.96,0,22831,0.323,23,"N","Y",11.40756,0.3043478,"Y","debt_consolidation"
"1",12000,36,0.1038,"B",4,"0",18.09,0,3338,0.426,19,"N","N",10.44871,0.3157895,"N","debt_consolidation"
"1",16750,36,0.0788,"A",10,"0",23.19,0,18488,0.135,50,"N","Y",10.55581,0.42,"Y","other"
"1",10000,36,0.0788,"A",3,"0",17.85,0,11446,0.487,17,"N","N",11.13576,0.4705882,"Y","debt_consolidation"
"1",19000,60,0.1558,"D",2,"0",16.72,1,10718,0.974,35,"N","N",11.0021,0.3714286,"Y","debt_consolidation"
"1",3600,36,0.1595,"D",1,"0",3.12,0,1071,0.669,4,"N","N",9.615805,1,"N","debt_consolidation"
"1",15000,60,0.1645,"E",1,"0",19.88,1,15700,0.914,19,"N","Y",11.03495,0.6842105,"Y","debt_consolidation"
"1",4000,60,0.0788,"A",5,"1",13.86,0,9638,0.277,20,"N","Y",11.28978,0.6,"N","debt_consolidation"
"1",10000,36,0.0751,"A",10,"0",3.06,2,7770,0.207,30,"N","Y",11.98293,0.3333333,"Y","home_improvement"
"1",8000,36,0.1038,"B",4,"0",9.72,0,508,0.032,21,"Y","Y",11.03489,0.4761905,"Y","wedding"
"1",15000,36,0.1632,"D",9,"0",8.36,3,10070,0.395,13,"N","N",11.0021,0.4615385,"Y","debt_consolidation"
"1",10000,60,0.1645,"E",6,"0",8.93,0,8045,0.797,9,"N","N",10.91509,0.4444444,"N","major_purchase"
"1",5400,36,0.0751,"A",3,"0",22.2,4,2962,0.16,41,"N","Y",10.49127,0.3414634,"N","major_purchase"
"1",16000,60,0.1323,"C",7,"0",21.35,1,30632,0.81,39,"N","Y",11.48247,0.4102564,"Y","other"
"1",15000,36,0.1398,"C",9,"1",14.46,2,11059,0.625,22,"N","N",10.62105,0.5454545,"Y","debt_consolidation"
"1",16000,36,0.1323,"C",1,"0",1.07,1,12405,0.644,13,"N","N",10.30895,0.6153846,"Y","debt_consolidation"
"1",12000,36,0.0788,"A",3,"0",11.36,2,9756,0.172,18,"N","Y",11.198,0.6666667,"N","other"
"1",2000,36,0.1186,"B",2,"0",10.43,0,1698,0.253,17,"N","Y",10.91872,0.4705882,"N","vacation"
"1",7200,36,0.1186,"B",10,"1",18.86,1,6917,0.516,11,"N","N",10.1346,0.9090909,"Y","debt_consolidation"
"1",10750,36,0.1595,"D",3,"0",22.78,2,11911,0.953,14,"N","Y",10.52943,0.7142857,"N","debt_consolidation"
"1",4200,36,0.1323,"C",3,"0",14.86,0,5660,0.284,18,"N","N",10.859,0.6666667,"Y","major_purchase"
"1",5000,60,0.1632,"D",10,"0",20.36,0,28372,0.867,34,"N","Y",10.89674,0.3529412,"Y","major_purchase"
"1",7000,36,0.0751,"A",10,"1",21.27,0,30119,0.494,46,"N","N",11.09741,0.3043478,"Y","debt_consolidation"
"1",12000,36,0.1521,"D",4,"0",6.78,0,4888,0.815,4,"N","N",11.31447,1,"Y","wedding"
"1",5000,60,0.1645,"E",6,"0",16.88,1,2919,0.531,16,"Y","N",10.37349,0.5625,"Y","debt_consolidation"
"1",18000,60,0.1558,"D",10,"1",16.14,0,103867,0.542,36,"N","Y",11.69525,0.3611111,"Y","debt_consolidation"
"1",8000,36,0.0788,"A",9,"0",4.78,0,29584,0.753,34,"N","Y",10.87805,0.4117647,"Y","home_improvement"
"1",15000,36,0.1435,"C",1,"0",23.88,2,20323,0.773,28,"N","Y",11.55186,0.25,"N","other"
"1",20000,60,0.1595,"D",5,"0",12.31,3,14096,0.297,13,"N","N",11.75194,0.6923077,"Y","debt_consolidation"
"1",12000,60,0.1756,"E",10,"1",12.65,0,9331,0.933,16,"N","Y",10.77896,0.375,"Y","credit_card"
"1",9600,36,0.0714,"A",3,"0",3.65,0,3387,0.097,7,"N","Y",11.79056,0.7142857,"Y","major_purchase"
"1",25000,60,0.1398,"C",3,"0",12.63,3,25781,0.668,45,"N","Y",11.9829,0.3777778,"Y","debt_consolidation"
"1",10000,60,0.1558,"D",5,"0",13.39,1,9804,0.649,15,"N","Y",10.71442,0.4,"N","debt_consolidation"
"1",7000,36,0.0714,"A",8,"0",14.08,1,11957,0.225,39,"N","Y",11.11245,0.4358974,"N","debt_consolidation"
"1",7000,60,0.1558,"D",5,"0",6.03,2,15174,0.686,14,"N","Y",11.4437,0.6428571,"Y","home_improvement"
"1",5000,36,0.1323,"C",7,"0",10.72,1,17530,0.541,17,"Y","Y",10.69194,0.3529412,"N","debt_consolidation"
"1",10000,36,0.1521,"D",3,"0",10.93,0,11890,0.629,26,"N","N",11.35036,0.5,"N","debt_consolidation"
"1",8400,60,0.1112,"B",10,"1",9.52,2,4437,0.237,18,"N","N",11.66135,0.4444444,"Y","debt_consolidation"
"1",7200,36,0.1632,"D",7,"0",15.32,0,0,0,8,"Y","Y",10.61644,0.375,"N","home_improvement"
"1",1400,36,0.1186,"B",1,"0",12.98,0,7323,0.596,15,"N","N",10.59773,0.6,"N","moving"
"1",10800,60,0.1149,"B",8,"0",17.39,1,2344,0.388,34,"N","N",10.91509,0.2058824,"Y","wedding"
"1",7000,60,0.1361,"C",3,"1",0.67,2,280,0.026,3,"N","N",10.49127,0.6666667,"N","small_business"
"1",7500,60,0.1398,"C",3,"0",18.85,0,4071,0.479,27,"N","Y",10.46322,0.4074074,"N","debt_consolidation"
"1",20000,36,0.1484,"D",4,"0",12.3,1,1249,0.329,15,"Y","N",11.0021,0.4666667,"Y","major_purchase"
"1",19600,36,0.0751,"A",4,"0",10.13,0,20765,0.62,30,"N","Y",12.51962,0.4333333,"Y","debt_consolidation"
"1",2400,60,0.1682,"E",2,"1",20.25,1,1507,0.471,5,"N","N",10.40426,0.8,"Y","other"
"1",9000,36,0.0714,"A",1,"0",5.07,3,6406,0.308,13,"N","Y",10.49127,0.4615385,"N","credit_card"
"1",5000,60,0.1793,"E",4,"1",12.49,0,9252,0.805,9,"N","N",10.20359,0.3333333,"N","other"
"1",5000,60,0.1398,"C",5,"0",8.2,1,7941,0.54,8,"N","N",10.30895,0.625,"N","house"
"1",2400,36,0.1075,"B",0,"0",7.09,0,5808,0.398,6,"N","Y",9.998798,0.8333333,"N","other"
"1",5000,60,0.1645,"E",2,"0",4.8,0,7612,0.818,11,"N","N",11.02749,0.4545455,"Y","car"
"1",8500,36,0.1038,"B",3,"0",7.57,0,10702,0.566,8,"N","Y",10.64542,0.75,"Y","other"
"1",2800,36,0.0788,"A",6,"0",19.59,0,15177,0.444,20,"N","Y",11.37136,0.4,"N","credit_card"
"1",25000,36,0.1075,"B",4,"0",5.92,0,2769,0.046,27,"N","Y",11.81116,0.3333333,"Y","home_improvement"
"1",10000,36,0.1558,"D",3,"1",9.38,1,3358,0.308,12,"N","N",11.08214,0.6666667,"Y","debt_consolidation"
"1",15000,36,0.1323,"C",4,"0",8.86,0,11026,0.289,20,"Y","Y",10.58911,0.35,"N","debt_consolidation"
"1",2000,36,0.1112,"B",0,"0",5.31,1,1148,0.294,5,"N","Y",9.35184,1,"N","debt_consolidation"
"1",25000,36,0.1595,"D",10,"0",8.27,2,6126,0.652,14,"N","Y",12.07254,0.5714286,"Y","debt_consolidation"
"1",20000,60,0.1632,"D",10,"0",22.14,1,21899,0.554,62,"N","Y",11.35041,0.2419355,"Y","credit_card"
"1",8500,36,0.0714,"A",10,"1",15.62,0,11749,0.28,12,"N","Y",10.81978,0.5,"N","debt_consolidation"
"1",7000,36,0.1398,"C",10,"0",23.2,0,100671,0.91,36,"N","Y",11.77529,0.3611111,"Y","credit_card"
"1",6000,60,0.1361,"C",5,"0",8.2,0,2549,0.286,5,"N","N",10.77896,1,"N","car"
"1",20000,60,0.1558,"D",2,"0",17.12,0,12505,0.655,19,"N","N",10.87812,0.4736842,"Y","debt_consolidation"
"1",10000,36,0.0788,"A",2,"0",21.44,2,1802,0.36,12,"N","N",10.51867,0.6666667,"N","debt_consolidation"
"1",24250,60,0.1186,"B",10,"0",19.93,1,39981,0.485,25,"N","Y",10.93311,0.6,"Y","debt_consolidation"
"1",8000,36,0.1558,"D",3,"0",8.6,0,11541,0.518,13,"N","N",10.89674,0.6153846,"N","other"
"1",4800,36,0.1398,"C",4,"0",9.47,0,0,0,3,"N","N",10.71442,0.6666667,"Y","major_purchase"
"1",1000,36,0.0751,"A",10,"1",15.47,0,334,0.071,17,"N","N",10.77896,0.4705882,"N","vacation"
"1",3000,36,0.0676,"A",3,"0",2.3,0,17,0.001,46,"N","Y",10.12663,0.173913,"Y","home_improvement"
"1",2500,36,0.0714,"A",0,"1",16.41,2,9,0,30,"N","Y",9.037415,0.4,"N","other"
"1",16000,60,0.1558,"D",10,"0",17.63,0,67835,0.787,34,"N","Y",11.52292,0.5294118,"Y","debt_consolidation"
"1",12000,60,0.1756,"E",3,"0",5.38,1,8236,0.493,15,"N","Y",11.15625,0.6666667,"N","credit_card"
"1",4000,36,0.1558,"D",8,"0",22.76,0,2615,0.934,8,"N","N",10.20359,0.625,"N","debt_consolidation"
"1",10000,36,0.1075,"B",5,"0",21.34,1,11502,0.657,16,"N","N",10.84271,0.6875,"Y","debt_consolidation"
"1",4800,36,0.1435,"C",4,"0",13.8,3,2681,0.276,15,"N","N",10.64542,0.6,"N","car"
"1",4000,36,0.1484,"D",1,"0",13.02,0,3146,0.308,22,"Y","N",10.7579,0.5454545,"Y","debt_consolidation"
"1",10500,36,0.0751,"A",10,"0",4.46,2,640,0.067,28,"N","Y",11.0021,0.1785714,"Y","home_improvement"
"1",8000,36,0.1038,"B",2,"1",23.88,2,13964,0.575,22,"N","N",10.81986,0.3636364,"Y","other"
"1",20000,60,0.209,"G",1,"0",23.07,0,26680,0.907,22,"N","Y",11.25803,0.5,"Y","debt_consolidation"
"1",16000,60,0.1521,"D",3,"0",22.41,2,22577,0.792,21,"N","N",10.66896,0.4285714,"Y","credit_card"
"1",9000,36,0.1186,"B",10,"0",7.09,0,6695,0.319,38,"N","Y",10.12118,0.3157895,"Y","debt_consolidation"
"1",10000,36,0.1632,"D",3,"0",19.48,1,7772,0.193,37,"N","N",10.98536,0.6756757,"Y","major_purchase"
"1",7400,36,0.0751,"A",10,"0",11.12,2,27088,0.788,30,"N","Y",11.24059,0.3,"Y","debt_consolidation"
"1",8000,36,0.0714,"A",7,"0",12.73,1,3289,0.117,62,"N","Y",11.60824,0.2903226,"N","debt_consolidation"
"1",2500,36,0.0676,"A",4,"0",6.99,2,4658,0.108,39,"Y","Y",10.95081,0.3846154,"N","debt_consolidation"
"1",7000,60,0.1719,"E",10,"1",10.45,2,17663,0.97,11,"N","Y",11.35041,0.5454545,"Y","wedding"
"1",25000,36,0.1186,"B",1,"0",5.04,2,14715,0.481,15,"N","N",11.28978,0.4666667,"Y","small_business"
"1",15000,60,0.1186,"B",2,"0",18.07,1,12849,0.491,20,"N","Y",11.21182,0.45,"Y","debt_consolidation"
"1",6000,60,0.1075,"B",6,"0",10.63,2,921,0.05,27,"N","Y",9.862666,0.2962963,"Y","home_improvement"
"1",4000,36,0.1361,"C",10,"0",6.72,1,4827,0.779,30,"Y","Y",10.4631,0.3,"N","credit_card"
"1",15400,60,0.1186,"B",8,"1",21.05,1,3256,0.326,23,"N","N",11.35041,0.2173913,"Y","debt_consolidation"
"1",8000,36,0.1149,"B",2,"0",14.6,0,5713,0.262,18,"N","N",10.34161,0.7777778,"N","debt_consolidation"
"1",4500,60,0.1632,"D",10,"0",11.02,0,23261,0.794,51,"Y","Y",11.88449,0.2941176,"N","car"
"1",15000,60,0.1558,"D",9,"0",23.02,0,62745,0.696,50,"N","Y",11.51293,0.34,"Y","major_purchase"
"1",25000,36,0.1149,"B",4,"0",14.38,0,30469,0.821,20,"N","Y",11.22524,0.35,"Y","debt_consolidation"
"1",6000,60,0.1521,"D",10,"0",6.2,0,0,0,18,"N","N",11.26446,0.3333333,"N","home_improvement"
"1",4800,36,0.1038,"B",3,"0",12.8,2,1139,0.104,15,"N","Y",10.49127,0.5333333,"N","home_improvement"
"1",4000,36,0.1645,"E",1,"0",9.26,0,3120,0.903,10,"N","N",10.46322,0.5,"N","debt_consolidation"
"1",8250,36,0.1361,"C",6,"1",10.26,0,2439,0.615,9,"N","N",11.23849,0.6666667,"Y","other"
"1",24000,60,0.1756,"E",3,"1",11.04,0,45933,0.869,33,"Y","Y",12.10071,0.2121212,"Y","credit_card"
"1",12000,60,0.1719,"E",7,"0",19.43,0,5974,0.676,26,"N","Y",10.77896,0.3846154,"Y","debt_consolidation"
"1",12000,36,0.0751,"A",2,"0",9.09,2,15059,0.385,24,"N","N",10.59663,0.2916667,"N","debt_consolidation"
"1",12000,60,0.1595,"D",10,"0",6.21,3,5056,0.919,12,"N","Y",11.11245,0.3333333,"Y","small_business"
"1",3800,36,0.1435,"C",1,"0",22.5,0,5961,0.906,6,"N","N",9.862666,0.8333333,"N","debt_consolidation"
"1",25000,60,0.1904,"F",4,"1",19.17,1,8443,0.97,17,"N","Y",11.18442,0.4117647,"Y","debt_consolidation"
"1",2700,36,0.0788,"A",2,"0",23.25,2,528,0.068,25,"N","N",10.4631,0.28,"N","major_purchase"
"1",7000,36,0.1075,"B",1,"0",11.38,0,22837,0.899,29,"N","N",11.69525,0.3448276,"N","debt_consolidation"
"1",4800,36,0.1149,"B",5,"0",21.43,0,4846,0.857,7,"N","N",10.34045,0.8571429,"N","debt_consolidation"
"1",3500,36,0.1186,"B",3,"1",5.89,0,4358,0.411,26,"Y","N",10.71442,0.3846154,"N","debt_consolidation"
"1",3500,36,0.0788,"A",7,"0",20.57,2,119,0.036,20,"N","Y",10.79958,0.35,"N","major_purchase"
"1",24000,36,0.1112,"B",10,"0",13.95,0,57451,0.498,24,"N","Y",12.11176,0.5833333,"Y","small_business"
"1",1500,36,0.0751,"A",6,"0",9.76,0,3932,0.524,10,"N","N",10.27519,0.6,"Y","home_improvement"
"1",5000,36,0.1361,"C",1,"0",15.48,2,711,0.039,34,"Y","Y",10.98529,0.3823529,"N","other"
"1",8000,36,0.0751,"A",1,"0",12.74,5,1729,0.17,12,"N","N",10.859,0.75,"Y","wedding"
"1",1500,36,0.1435,"C",3,"0",15.31,2,56,0.009,11,"Y","N",10.54545,0.3636364,"Y","other"
"1",8000,36,0.1038,"B",3,"0",23.57,2,9424,0.6,11,"N","N",10.34174,0.5454545,"N","major_purchase"
"1",7000,36,0.1484,"D",0,"0",18.77,3,14599,0.948,12,"N","N",10.18112,0.4166667,"Y","debt_consolidation"
"1",13600,36,0.0788,"A",10,"0",7.54,0,24530,0.4,22,"N","Y",10.859,0.2727273,"Y","credit_card"
"1",6000,60,0.1645,"E",4,"0",1.13,1,693,0.77,11,"Y","N",10.42228,0.2727273,"Y","car"
"1",7000,36,0.1484,"D",4,"0",12.5,1,15472,0.855,12,"N","N",11.1941,0.8333333,"Y","credit_card"
"1",6000,36,0.1075,"B",2,"0",9.72,0,1917,0.101,52,"N","Y",10.859,0.3653846,"Y","major_purchase"
"1",8000,36,0.0788,"A",3,"0",20.93,2,9342,0.421,18,"N","Y",11.15625,0.5555556,"Y","debt_consolidation"
"1",2400,36,0.1398,"C",2,"1",14.73,1,482,0.602,7,"Y","N",10.33267,0.7142857,"Y","other"
"1",18000,36,0.1075,"B",1,"0",11.3,0,6653,0.584,10,"N","N",10.34161,0.6,"Y","debt_consolidation"
"1",17000,60,0.1149,"B",2,"1",14.13,0,13828,0.48,17,"N","N",10.34161,0.5294118,"Y","debt_consolidation"
"1",1500,36,0.1719,"E",1,"0",3.59,1,2420,0.931,5,"Y","N",10.78932,0.6,"Y","other"
"1",8400,36,0.0751,"A",1,"0",12.91,2,10257,0.381,13,"N","N",11.09741,0.8461538,"Y","credit_card"
"1",12000,36,0.0714,"A",4,"0",22.32,0,8349,0.092,50,"N","N",11.26446,0.3,"Y","wedding"
"1",6000,36,0.1186,"B",7,"0",13.6,2,4262,0.32,20,"N","Y",11.60824,0.45,"Y","home_improvement"
"1",4500,60,0.1682,"E",4,"0",8.76,0,1010,0.252,5,"Y","N",9.903488,1,"N","other"
"1",2500,36,0.1472,"C",9,"0",8.15,3,4194,0.791,7,"N","N",11.05089,0.5714286,"Y","debt_consolidation"
"1",14000,60,0.1682,"E",10,"0",18.51,1,15789,0.763,33,"N","Y",11.49272,0.2121212,"Y","credit_card"
"1",9800,36,0.0714,"A",10,"0",13.81,3,934,0.018,24,"N","Y",11.51289,0.4583333,"Y","vacation"
"1",25000,60,0.2127,"G",4,"0",22.63,3,22844,0.929,41,"N","Y",11.69949,0.3658537,"Y","debt_consolidation"
"1",2100,36,0.1186,"B",10,"0",22.39,3,1586,0.283,9,"N","Y",11.03489,0.6666667,"N","debt_consolidation"
"1",4000,60,0.1075,"B",2,"0",12,3,0,0,9,"N","N",9.862666,1,"N","moving"
"1",15000,36,0.1398,"C",9,"0",20.66,0,14439,0.359,40,"Y","Y",10.85885,0.375,"N","other"
"1",2000,36,0.1149,"B",3,"0",6.5,3,988,0.043,15,"Y","N",10.81978,0.3333333,"Y","major_purchase"
"1",11000,60,0.1398,"C",2,"0",21.63,0,10937,0.754,17,"N","N",11.28978,0.5294118,"N","credit_card"
"1",5000,60,0.1595,"D",8,"0",8.65,0,11187,0.772,21,"N","Y",11.4303,0.3333333,"N","debt_consolidation"
"1",25000,60,0.2053,"G",10,"0",14.86,0,17808,0.441,25,"N","Y",11.91839,0.44,"Y","house"
"1",4000,36,0.1038,"B",1,"0",3.72,0,275,0.212,8,"N","N",10.52943,0.375,"Y","major_purchase"
"1",5000,36,0.1484,"D",1,"0",4.11,1,4829,0.854,8,"N","N",10.54534,0.5,"N","debt_consolidation"
"1",4800,36,0.0639,"A",2,"0",14.52,1,4627,0.13,28,"N","Y",10.859,0.3214286,"N","car"
"1",12400,60,0.1149,"B",3,"0",9.02,0,12556,0.664,16,"N","Y",11.3022,0.375,"Y","credit_card"
"1",2000,36,0.1149,"B",10,"1",13.26,2,18136,0.847,23,"N","Y",10.93311,0.6086957,"N","small_business"
"1",12000,60,0.1645,"E",4,"0",19.52,2,9601,0.814,29,"N","N",11.0021,0.5517241,"Y","debt_consolidation"
"1",12000,60,0.1323,"C",7,"0",11.72,1,13689,0.541,18,"N","Y",11.18442,0.3888889,"Y","debt_consolidation"
"1",6400,36,0.0788,"A",9,"0",13.32,0,2204,0.056,45,"N","Y",10.01055,0.2222222,"N","other"
"1",2000,60,0.1682,"E",4,"0",14.35,0,2183,0.846,13,"N","Y",10.71442,0.6153846,"Y","other"
"1",10000,60,0.1149,"B",0,"1",14.56,4,7952,0.194,43,"N","Y",11.20095,0.372093,"N","small_business"
"1",7200,60,0.1558,"D",2,"0",12.22,2,6937,0.708,22,"N","N",9.980449,0.5,"Y","car"
"1",8000,60,0.1558,"D",2,"1",11.29,0,24204,0.781,26,"N","N",12.20607,0.6153846,"Y","other"
"1",8000,60,0.1038,"B",10,"0",19.21,0,11365,0.223,27,"N","Y",11.08257,0.5925926,"N","other"
"1",15000,60,0.1398,"C",10,"0",10.68,0,16566,0.56,18,"N","N",11.0021,0.5,"Y","debt_consolidation"
"1",8000,36,0.0751,"A",4,"0",6.2,1,13724,0.25,46,"N","Y",11.65269,0.3913043,"N","major_purchase"
"1",3000,60,0.2053,"G",8,"0",4.45,0,2392,0.997,11,"N","Y",10.77896,0.4545455,"Y","debt_consolidation"
"1",7800,36,0.0788,"A",5,"0",2.96,2,3299,0.094,23,"N","N",10.66896,0.6086957,"N","debt_consolidation"
"1",4200,60,0.1645,"E",2,"0",12.44,0,1415,0.345,13,"Y","N",10.30895,0.4615385,"Y","home_improvement"
"1",15000,36,0.0788,"A",1,"0",4.3,1,2438,0.191,21,"N","N",11.08214,0.2857143,"Y","debt_consolidation"
"1",1800,36,0.1484,"D",6,"0",7.72,0,1571,0.945,8,"N","Y",10.30895,0.5,"N","debt_consolidation"
"1",3000,60,0.1323,"C",3,"0",13.03,0,6018,0.459,24,"N","N",11.16761,0.2916667,"N","medical"
"1",15250,60,0.1558,"D",2,"1",9.66,0,12869,0.445,35,"N","Y",11.08214,0.3714286,"N","debt_consolidation"
"1",12000,60,0.1398,"C",1,"0",11.85,0,20671,0.832,30,"N","Y",11.40756,0.2666667,"N","credit_card"
"1",24000,60,0.1186,"B",1,"0",9.44,5,3880,0.068,24,"N","Y",11.25156,0.375,"Y","debt_consolidation"
"1",6000,60,0.1149,"B",1,"0",13.66,0,5726,0.795,16,"N","Y",11.22524,0.4375,"N","other"
"1",6000,36,0.1149,"B",7,"0",9.06,2,4217,0.163,27,"Y","Y",11.4721,0.5925926,"N","small_business"
"1",10000,60,0.1867,"F",10,"0",21.09,2,30626,0.941,26,"Y","N",11.56916,0.3846154,"Y","moving"
"1",8500,60,0.1632,"D",10,"1",11.49,1,2334,0.556,15,"N","Y",10.71442,0.4,"N","small_business"
"1",10000,36,0.1361,"C",10,"0",15.93,0,10116,0.886,28,"N","Y",11.41861,0.3571429,"N","debt_consolidation"
"1",8000,36,0.1398,"C",3,"1",6.82,0,4189,0.952,6,"N","N",9.998616,0.8333333,"N","debt_consolidation"
