"creditpolicy","loanamnt","term","intrate","installment","grade","emplength","targetloanstatus","dti","inqlast6mths","openacc","revolutil","totalacc","emp10years","delin2years","homeowner","annualinc_bin","revolbal_bin","verified","purpose_mod"
"1",7000,36,0.079,219.04,"A",10,"Default",20.96,0,4,0,6,"Y","N","Y","Gp1","Gp1","N","medical"
"1",15000,36,0.1074,489.24,"B",4,"Default",11.82,0,7,0.921,25,"N","N","N","Gp4","Gp4","Y","debt_consolidation"
"1",10000,36,0.0849,315.63,"A",10,"Default",10.58,0,9,0.496,48,"Y","Y","Y","Gp4","Gp5","Y","debt_consolidation"
"1",13800,36,0.1357,468.77,"C",2,"Default",17.5,1,6,0.702,29,"N","N","N","Gp3","Gp4","N","debt_consolidation"
"1",10000,60,0.1446,235.08,"D",10,"Default",23.06,6,10,0.929,26,"Y","N","Y","Gp5","Gp5","Y","debt_consolidation"
"1",9000,36,0.1839,327.14,"E",4,"Default",18.23,2,4,0.979,11,"N","Y","N","Gp2","Gp3","Y","debt_consolidation"
"1",4000,36,0.1037,129.77,"B",8,"Default",15.58,0,11,0.582,28,"N","N","N","Gp3","Gp3","Y","debt_consolidation"
"1",5000,36,0.0999,161.32,"B",8,"Default",6.4,2,4,0.27,10,"N","N","N","Gp2","Gp1","N","small_business"
"1",8000,60,0.1398,186.07,"C",4,"Default",9.25,0,9,0.563,10,"N","N","N","Gp1","Gp2","N","major_purchase"
"1",25000,60,0.183,638.93,"F",6,"Default",10.42,1,15,0.447,36,"N","N","N","Gp5","Gp5","Y","debt_consolidation"
"0",20000,60,0.2127,544.11,"G",4,"Default",11.79,6,10,0.77,34,"N","Y","N","Gp3","Gp3","Y","debt_consolidation"
"1",4725,36,0.1122,155.19,"C",0,"Default",23.03,0,6,0.13,7,"N","N","N","Gp1","Gp2","N","other"
"1",9000,36,0.1505,312.23,"D",10,"Default",17.72,2,14,0.935,33,"Y","N","N","Gp5","Gp5","N","house"
"0",2000,36,0.1443,68.78,"E",3,"Default",27.18,3,16,0.882,51,"N","N","Y","Gp5","Gp5","Y","medical"
"1",3200,36,0.1221,106.61,"B",8,"Default",16.88,3,14,0.431,19,"N","N","N","Gp1","Gp2","N","car"
"1",12000,36,0.1629,423.61,"D",5,"Default",6.1,2,9,0.442,21,"N","Y","N","Gp5","Gp4","Y","credit_card"
"1",5000,36,0.1284,168.09,"C",4,"Default",0.23,0,9,0.001,16,"N","N","N","Gp3","Gp1","Y","car"
"1",5500,60,0.1343,126.36,"C",4,"Default",22.48,1,8,0.678,12,"N","N","Y","Gp1","Gp3","N","credit_card"
"1",8000,36,0.1171,264.61,"B",5,"Default",19.78,1,15,0.52,38,"N","N","Y","Gp3","Gp3","N","debt_consolidation"
"1",6300,60,0.0654,123.39,"A",3,"Default",7.81,3,10,0,23,"N","N","N","Gp1","Gp1","Y","other"
"1",14500,36,0.167,514.77,"E",4,"Default",7.54,2,4,0.804,5,"N","N","N","Gp1","Gp2","N","other"
"1",17000,60,0.1268,384.03,"C",3,"Default",24.3,0,14,0.41,36,"N","N","N","Gp1","Gp3","N","debt_consolidation"
"1",35000,36,0.0749,1088.56,"A",0,"Default",13.62,0,10,0.066,22,"N","N","Y","Gp5","Gp2","Y","debt_consolidation"
"1",2100,60,0.1361,48.44,"C",3,"Default",3.84,2,6,0.173,16,"N","N","Y","Gp3","Gp1","Y","major_purchase"
"1",15000,36,0.0999,483.94,"B",6,"Default",13.2,7,17,0.463,54,"N","N","Y","Gp5","Gp4","Y","debt_consolidation"
"1",6000,36,0.1099,196.42,"B",2,"Default",7.61,1,7,0.664,11,"N","N","Y","Gp2","Gp3","N","home_improvement"
"1",5000,36,0.1521,173.85,"D",3,"Default",14.8,2,13,0.238,33,"N","N","N","Gp5","Gp1","Y","other"
"1",9250,60,0.1036,198.18,"B",5,"Default",23.35,0,8,0.719,9,"N","N","N","Gp1","Gp4","Y","credit_card"
"1",6000,36,0.1398,205.01,"C",2,"Default",23.26,3,22,0.42,59,"N","N","Y","Gp3","Gp2","N","other"
"1",8000,36,0.1095,261.71,"B",10,"Default",22.98,1,21,0.485,43,"Y","N","N","Gp2","Gp5","N","car"
"1",12000,60,0.1682,297.08,"E",3,"Default",15.98,0,9,0.492,12,"N","Y","Y","Gp3","Gp2","Y","major_purchase"
"1",12000,36,0.16,421.89,"D",2,"Default",11.86,3,10,0.639,26,"N","N","N","Gp5","Gp5","N","small_business"
"1",8000,36,0.1268,268.33,"C",7,"Default",3.2,0,11,0.84,16,"N","N","Y","Gp5","Gp2","Y","debt_consolidation"
"1",30000,60,0.1864,772.29,"E",10,"Default",23,1,14,0.601,35,"Y","N","Y","Gp3","Gp4","Y","debt_consolidation"
"1",5000,36,0.1799,180.74,"E",2,"Default",0.4,0,3,0.012,9,"N","N","N","Gp1","Gp1","Y","major_purchase"
"1",10000,36,0.1355,339.6,"D",5,"Default",3.35,2,4,0.731,6,"N","Y","N","Gp4","Gp2","N","small_business"
"1",6000,60,0.0654,117.51,"A",10,"Default",0.43,0,5,0.037,12,"Y","N","Y","Gp4","Gp1","Y","renewable_energy"
"1",5000,36,0.1223,166.63,"C",5,"Default",16.08,1,8,0.955,14,"N","N","Y","Gp5","Gp5","Y","medical"
"1",9500,60,0.1398,220.95,"C",10,"Default",11.47,1,14,0.336,31,"Y","N","N","Gp3","Gp3","Y","debt_consolidation"
"1",25000,60,0.1565,603.32,"D",6,"Default",14.78,0,17,0.69,32,"N","N","Y","Gp5","Gp5","Y","medical"
"1",12700,60,0.1037,272.16,"B",9,"Default",17.65,0,6,0.842,22,"N","N","Y","Gp1","Gp5","N","debt_consolidation"
"1",5000,36,0.2089,188.1,"F",5,"Default",7.14,0,2,0.992,4,"N","N","N","Gp1","Gp1","Y","other"
"1",18000,36,0.0654,343.48,"A",5,"Default",16.04,1,17,0.467,39,"N","N","N","Gp3","Gp5","Y","credit_card"
"0",8400,36,0.1531,292.45,"D",10,"Default",13.44,7,15,0.267,52,"Y","N","Y","Gp4","Gp3","Y","debt_consolidation"
"1",8000,60,0.2174,219.78,"F",10,"Default",8.31,1,6,0.981,26,"Y","N","Y","Gp4","Gp2","Y","home_improvement"
"0",3500,36,0.1728,125.28,"F",3,"Default",21.1,3,16,0.919,21,"N","N","Y","Gp4","Gp5","Y","other"
"1",12000,36,0.0542,348.35,"A",2,"Default",11.77,0,9,0.148,12,"N","N","N","Gp1","Gp2","Y","major_purchase"
"1",7000,36,0.1036,227.06,"B",4,"Default",11.19,2,13,0.75,38,"N","N","Y","Gp1","Gp4","N","debt_consolidation"
"1",18000,36,0.1399,615.11,"C",4,"Default",17.67,1,9,0.508,40,"N","Y","N","Gp5","Gp3","Y","debt_consolidation"
"1",19000,60,0.1862,488.91,"F",10,"Default",23.17,1,12,0.993,24,"Y","N","Y","Gp3","Gp5","Y","debt_consolidation"
"1",7000,36,0.1149,230.8,"B",1,"Default",8.77,0,9,0.188,11,"N","N","N","Gp3","Gp1","Y","credit_card"
"1",8000,36,0.1427,274.48,"C",5,"Default",2.11,1,11,0,18,"N","N","Y","Gp3","Gp1","N","home_improvement"
"1",30000,60,0.1749,599.67,"D",3,"Default",28.87,0,8,0.36,25,"N","N","N","Gp4","Gp3","Y","debt_consolidation"
"1",4000,36,0.1221,133.26,"B",2,"Default",24.98,1,10,0.579,10,"N","N","N","Gp2","Gp3","N","credit_card"
"0",10000,36,0.1379,340.76,"C",3,"Default",21.99,4,12,0.316,18,"N","N","Y","Gp3","Gp3","N","debt_consolidation"
"1",9500,36,0.1904,348.43,"F",0,"Default",8.65,2,2,0.972,3,"N","N","N","Gp1","Gp3","Y","debt_consolidation"
"1",5050,60,0.2167,138.53,"F",10,"Default",10.45,1,3,0.182,7,"Y","N","Y","Gp4","Gp1","N","other"
"1",35000,60,0.1879,610.12,"E",10,"Default",3.19,0,9,0.669,30,"Y","Y","Y","Gp5","Gp4","Y","home_improvement"
"1",7000,60,0.0962,147.43,"B",6,"Default",7.4,1,12,0.872,12,"N","N","Y","Gp1","Gp2","Y","debt_consolidation"
"0",1600,36,0.0996,51.6,"B",10,"Default",10.33,1,2,1.007,3,"Y","N","N","Gp1","Gp3","N","medical"
"1",4000,60,0.1268,90.36,"C",5,"Default",12.96,0,9,0.423,15,"N","N","N","Gp1","Gp2","N","small_business"
"1",12000,60,0.1689,297.53,"D",10,"Default",13.89,1,16,0.618,39,"Y","N","N","Gp5","Gp5","Y","debt_consolidation"
"1",20000,36,0.1189,663.28,"B",10,"Default",2.89,4,6,0.467,12,"Y","N","Y","Gp3","Gp3","Y","home_improvement"
"1",35000,60,0.2167,960.11,"F",3,"Default",12.9,3,12,0.895,51,"N","N","Y","Gp5","Gp5","Y","debt_consolidation"
"1",7800,60,0.1799,198.03,"E",3,"Default",19.77,0,8,0.287,17,"N","N","Y","Gp1","Gp2","Y","debt_consolidation"
"1",9000,36,0.0599,273.76,"A",8,"Default",11.68,0,6,0.487,18,"N","N","N","Gp1","Gp3","N","credit_card"
"0",21600,36,0.1461,744.67,"D",4,"Default",13.86,1,8,0.918,28,"N","N","Y","Gp5","Gp5","Y","debt_consolidation"
"1",8875,36,0.079,277.71,"A",10,"Default",19.43,3,11,0.432,30,"Y","N","Y","Gp3","Gp3","Y","debt_consolidation"
"1",7000,36,0.1558,244.66,"D",0,"Default",2.49,3,3,0.962,4,"N","N","N","Gp1","Gp2","Y","debt_consolidation"
"1",20000,36,0.1099,654.71,"B",0,"Default",21.02,3,11,0.373,35,"N","N","Y","Gp5","Gp5","Y","debt_consolidation"
"1",6000,60,0.1149,131.93,"B",5,"Default",0.27,0,5,0.774,6,"N","N","N","Gp5","Gp2","N","major_purchase"
"1",8000,60,0.1149,175.91,"B",9,"Default",16.41,2,8,0.587,16,"N","N","Y","Gp4","Gp3","Y","debt_consolidation"
"1",2800,36,0.1149,92.32,"B",2,"Default",20.9,3,12,0.779,34,"N","N","N","Gp1","Gp2","N","moving"
"1",6000,36,0.1299,202.14,"C",1,"Default",2.75,3,11,0.034,20,"N","N","N","Gp2","Gp1","N","medical"
"1",13600,60,0.2248,379.34,"G",4,"Default",14.28,1,8,0.017,12,"N","Y","Y","Gp2","Gp1","Y","debt_consolidation"
"0",9100,36,0.1028,294.83,"C",1,"Default",10.66,12,5,0.277,6,"N","N","Y","Gp1","Gp1","N","home_improvement"
"1",1000,36,0.0662,30.71,"A",4,"Default",24,0,6,0.266,13,"N","N","Y","Gp1","Gp1","Y","debt_consolidation"
"0",5100,36,0.1786,184.02,"G",2,"Default",5.3,4,3,0.954,4,"N","N","Y","Gp3","Gp2","N","debt_consolidation"
"1",15600,36,0.1942,575.16,"E",10,"Default",6.42,2,24,0.904,41,"Y","N","Y","Gp5","Gp5","Y","home_improvement"
"1",5000,36,0.1426,171.53,"C",1,"Default",19.53,2,6,0.863,9,"N","N","N","Gp2","Gp5","N","debt_consolidation"
"1",12000,60,0.1632,293.87,"E",2,"Default",19.52,2,6,0.803,31,"N","N","N","Gp3","Gp4","N","debt_consolidation"
"1",10000,60,0.1261,225.54,"C",5,"Default",21.22,0,8,0.937,15,"N","N","N","Gp5","Gp5","Y","small_business"
"1",4650,36,0.1349,157.78,"C",3,"Default",10.35,2,11,0.352,45,"N","N","N","Gp2","Gp1","Y","debt_consolidation"
"1",19400,36,0.1311,654.65,"C",3,"Default",11.76,0,8,0.9,15,"N","N","Y","Gp4","Gp5","N","debt_consolidation"
"1",18200,60,0.1483,431.36,"D",6,"Default",23.57,1,14,0.306,24,"N","N","Y","Gp3","Gp3","Y","credit_card"
"1",31000,60,0.1399,524.59,"C",3,"Default",13.78,1,5,0.7,14,"N","N","Y","Gp2","Gp5","Y","small_business"
"1",3600,36,0.1059,117.17,"B",0,"Default",12,1,11,0.312,41,"N","N","Y","Gp4","Gp2","Y","debt_consolidation"
"1",6500,36,0.0654,199.34,"A",10,"Default",8.48,0,14,0.389,31,"Y","N","Y","Gp3","Gp4","Y","debt_consolidation"
"1",5000,36,0.1037,162.21,"B",4,"Default",18.32,0,6,0.922,29,"N","Y","N","Gp2","Gp3","Y","vacation"
"1",3500,36,0.1335,118.52,"C",10,"Default",11.76,1,6,0.928,11,"Y","N","Y","Gp2","Gp2","Y","debt_consolidation"
"0",5100,36,0.1754,183.21,"G",0,"Default",13.44,0,5,0.714,5,"N","N","Y","Gp1","Gp1","N","credit_card"
"1",10000,60,0.1323,228.71,"C",10,"Default",10.1,2,3,0.778,8,"Y","N","Y","Gp2","Gp3","Y","renewable_energy"
"0",20000,36,0.1501,693.45,"F",2,"Default",3.11,6,5,0.593,6,"N","Y","Y","Gp4","Gp3","N","credit_card"
"0",7000,36,0.1482,242.05,"E",0,"Default",19.12,33,18,0.526,31,"N","N","Y","Gp2","Gp5","N","debt_consolidation"
"1",8000,36,0.1199,265.68,"B",10,"Default",24.9,1,10,0.832,21,"Y","N","N","Gp2","Gp4","Y","debt_consolidation"
"0",6450,36,0.1025,208.89,"B",3,"Default",23.34,4,13,0.581,35,"N","N","Y","Gp2","Gp5","N","credit_card"
"0",25000,36,0.1533,870.68,"F",1,"Default",13.35,8,17,0.473,43,"N","Y","Y","Gp5","Gp4","N","small_business"
"1",25000,60,0.2128,680.28,"F",10,"Default",19.25,2,8,0.841,13,"Y","N","N","Gp4","Gp4","Y","credit_card"
"1",35000,60,0.2062,647.52,"F",10,"Default",21.55,2,17,0.646,32,"Y","N","Y","Gp5","Gp5","Y","debt_consolidation"
"1",15000,60,0.1065,323.53,"B",10,"Default",14.1,0,8,0.223,16,"Y","N","Y","Gp4","Gp5","N","debt_consolidation"
"1",25000,60,0.1349,575.12,"C",8,"Default",6.49,3,14,0.291,37,"N","N","Y","Gp5","Gp5","Y","debt_consolidation"
"1",18000,60,0.1242,404.24,"B",1,"Default",4.4,1,7,0.256,21,"N","N","Y","Gp1","Gp2","Y","other"
"1",17000,60,0.1864,437.63,"E",7,"Default",13.17,1,6,0.579,12,"N","N","Y","Gp1","Gp4","Y","credit_card"
"1",15000,36,0.1411,513.44,"D",10,"Default",15.99,0,9,0.666,23,"Y","N","Y","Gp4","Gp5","N","debt_consolidation"
"1",16000,60,0.2025,426.14,"F",4,"Default",7.84,0,8,0.82,13,"N","N","Y","Gp2","Gp3","Y","debt_consolidation"
"1",12000,60,0.1099,260.85,"B",0,"Default",14.61,0,13,0.38,22,"N","N","Y","Gp2","Gp5","Y","debt_consolidation"
"1",3200,36,0.1311,107.99,"C",6,"Default",17.86,0,5,0.884,10,"N","N","N","Gp1","Gp4","N","other"
"0",14300,36,0.1501,495.79,"F",3,"Default",12.76,1,6,0.641,8,"N","N","N","Gp1","Gp2","N","educational"
"1",18000,60,0.1149,395.78,"B",3,"Default",21.16,1,11,0.105,17,"N","N","Y","Gp2","Gp2","Y","debt_consolidation"
"1",6400,36,0.1727,229.04,"D",2,"Default",6.93,2,7,0.474,10,"N","N","N","Gp3","Gp2","Y","debt_consolidation"
"1",11100,60,0.1596,269.7,"C",6,"Default",20.49,1,14,0.774,21,"N","N","Y","Gp1","Gp4","N","credit_card"
"1",15000,60,0.1941,392.51,"F",10,"Default",16.3,0,8,0.943,14,"Y","N","Y","Gp4","Gp4","Y","debt_consolidation"
"0",17350,36,0.1836,630.39,"G",10,"Default",29.96,3,20,0.874,53,"Y","N","Y","Gp5","Gp5","N","debt_consolidation"
"1",6000,60,0.1936,156.84,"F",10,"Default",11.46,1,13,0.77,18,"Y","N","N","Gp2","Gp3","Y","debt_consolidation"
"1",18000,60,0.1727,449.97,"D",1,"Default",7.82,2,8,0.867,30,"N","N","Y","Gp3","Gp3","Y","debt_consolidation"
"1",6000,36,0.0849,189.38,"A",6,"Default",23.52,0,8,0.835,31,"N","N","Y","Gp4","Gp4","Y","small_business"
"1",12000,60,0.1427,280.91,"C",10,"Default",11.89,0,6,0.838,16,"Y","N","Y","Gp2","Gp3","Y","debt_consolidation"
"1",10000,60,0.0999,212.43,"B",10,"Default",15.54,1,11,0.512,39,"Y","N","Y","Gp5","Gp4","Y","home_improvement"
"1",16000,36,0.1299,539.03,"C",2,"Default",10.28,2,7,0.685,19,"N","N","N","Gp3","Gp3","Y","other"
"1",8500,36,0.0542,256.36,"A",10,"Default",25.88,0,14,0.23,27,"Y","N","Y","Gp3","Gp4","N","wedding"
"1",10400,60,0.1929,271.45,"E",5,"Default",16.54,0,7,0.965,16,"N","N","N","Gp2","Gp4","Y","debt_consolidation"
"1",17000,60,0.2025,452.77,"F",10,"Default",10.27,0,6,0.755,19,"Y","N","Y","Gp5","Gp5","Y","debt_consolidation"
"0",3000,36,0.1418,102.8,"E",6,"Default",6.69,1,10,0.666,17,"N","N","N","Gp2","Gp4","N","other"
"1",20500,60,0.1269,310.12,"B",7,"Default",12.9,0,9,0.674,33,"N","N","N","Gp2","Gp4","Y","debt_consolidation"
"1",5000,36,0.0788,156.41,"A",10,"Default",11.33,1,8,0.656,38,"Y","N","Y","Gp2","Gp4","Y","major_purchase"
"0",12000,36,0.1829,435.58,"G",3,"Default",14.8,1,23,0.697,57,"N","N","Y","Gp5","Gp5","N","other"
"1",35000,60,0.2025,932.17,"F",10,"Default",17.6,0,11,0.855,20,"Y","N","N","Gp5","Gp3","Y","other"
"1",4000,60,0.1521,95.61,"D",10,"Default",14.5,3,7,0.46,19,"Y","N","Y","Gp1","Gp2","N","debt_consolidation"
"1",5000,36,0.1038,162.23,"B",3,"Default",14.35,1,11,0.151,14,"N","N","N","Gp3","Gp2","Y","debt_consolidation"
"1",2500,36,0.0849,78.91,"A",2,"Default",17.87,0,7,0.335,10,"N","N","N","Gp1","Gp1","Y","home_improvement"
"1",20000,60,0.1706,497.7,"E",8,"Default",13.81,0,11,0.809,41,"N","Y","N","Gp5","Gp5","Y","debt_consolidation"
"1",25975,60,0.1349,597.55,"C",9,"Default",16.87,0,6,0.623,10,"N","N","Y","Gp3","Gp4","Y","home_improvement"
"1",29100,36,0.1299,980.36,"C",10,"Default",16.25,1,2,0.109,17,"Y","N","Y","Gp3","Gp1","Y","small_business"
"1",10000,60,0.1533,239.64,"D",10,"Default",11.61,0,8,0.747,10,"Y","N","N","Gp2","Gp4","Y","debt_consolidation"
"0",8400,60,0.1719,209.63,"E",7,"Default",17.18,5,10,0.49,25,"N","Y","Y","Gp2","Gp2","N","major_purchase"
"1",2950,36,0.1749,105.9,"D",4,"Default",9.75,0,4,0.573,4,"N","Y","N","Gp1","Gp1","Y","car"
"1",17500,60,0.1867,450.79,"F",2,"Default",17.96,2,14,0.87,33,"N","N","Y","Gp4","Gp4","Y","small_business"
"1",16000,60,0.1112,348.84,"B",10,"Default",12.32,1,12,0.35,41,"Y","N","Y","Gp5","Gp5","Y","debt_consolidation"
"1",12375,60,0.2048,331.18,"G",10,"Default",14.88,1,3,0.974,7,"Y","N","Y","Gp1","Gp4","N","debt_consolidation"
"1",11000,36,0.1268,368.95,"C",10,"Default",23.59,2,11,0.646,21,"Y","Y","Y","Gp3","Gp5","Y","debt_consolidation"
"1",2000,36,0.0751,62.23,"A",4,"Default",16.73,0,5,0.332,20,"N","N","N","Gp1","Gp2","N","other"
"1",24000,60,0.1756,603.72,"E",10,"Default",17.45,2,13,0.724,35,"Y","N","Y","Gp5","Gp5","Y","debt_consolidation"
"1",20000,60,0.2128,544.23,"F",10,"Default",22.69,1,11,0.799,41,"Y","N","Y","Gp4","Gp5","Y","debt_consolidation"
"0",7000,36,0.1204,232.64,"C",1,"Default",14.55,4,31,0.344,37,"N","N","N","Gp3","Gp3","N","credit_card"
"0",8000,36,0.1398,273.35,"C",10,"Default",11.28,6,6,0,19,"Y","Y","Y","Gp4","Gp1","Y","medical"
"1",7000,36,0.0963,224.66,"B",10,"Default",17.69,2,9,0.839,23,"Y","N","Y","Gp5","Gp5","Y","car"
"0",11200,36,0.1496,388.04,"D",3,"Default",16.09,6,20,0.372,43,"N","N","N","Gp2","Gp3","N","debt_consolidation"
"1",4000,36,0.1269,134.18,"B",6,"Default",17.6,1,8,0.055,20,"N","N","N","Gp1","Gp1","N","home_improvement"
"1",7500,36,0.0705,231.75,"A",1,"Default",0,3,7,0,9,"N","N","N","Gp1","Gp1","N","car"
"1",2000,36,0.1422,68.57,"C",3,"Default",17.79,1,10,0.53,24,"N","N","Y","Gp2","Gp1","N","debt_consolidation"
"1",10000,36,0.0849,315.63,"A",2,"Default",8.73,0,8,0.682,19,"N","N","Y","Gp2","Gp3","Y","credit_card"
"1",20000,60,0.164,490.63,"E",7,"Default",19.27,0,10,0.462,29,"N","N","N","Gp3","Gp4","N","debt_consolidation"
"1",14075,60,0.1399,327.43,"C",10,"Default",18.39,2,12,0.578,25,"Y","N","Y","Gp3","Gp5","Y","debt_consolidation"
"1",3600,60,0.1942,94.22,"E",6,"Default",4.14,0,2,0.792,3,"N","N","Y","Gp1","Gp1","Y","other"
"0",10100,36,0.1501,350.17,"F",6,"Default",21.81,3,5,0.752,15,"N","N","N","Gp2","Gp3","N","debt_consolidation"
"1",5600,60,0.1599,136.16,"D",8,"Default",19.78,2,8,0.286,13,"N","N","N","Gp3","Gp1","Y","other"
"1",5000,36,0.1284,168.09,"C",10,"Default",13,0,8,0.52,37,"Y","N","N","Gp3","Gp2","Y","small_business"
"0",6000,36,0.152,208.59,"E",4,"Default",19.96,1,12,0.239,14,"N","N","N","Gp1","Gp2","N","debt_consolidation"
"0",2400,36,0.1103,58.96,"C",10,"Default",18.24,1,15,0.552,36,"Y","N","Y","Gp4","Gp5","N","credit_card"
"1",8800,60,0.1719,219.61,"E",4,"Default",3.21,0,2,0.975,9,"N","N","N","Gp3","Gp2","Y","credit_card"
"1",10000,60,0.1261,225.54,"C",10,"Default",19.39,0,15,0.809,33,"Y","N","Y","Gp3","Gp4","N","debt_consolidation"
"1",13650,36,0.1635,482.25,"E",0,"Default",7.89,1,7,0.667,14,"N","N","N","Gp1","Gp3","N","small_business"
"1",9000,36,0.1446,309.62,"D",3,"Default",12.52,0,11,0.88,15,"N","N","N","Gp3","Gp4","N","debt_consolidation"
"1",13200,60,0.1991,349.06,"E",0,"Default",22.19,0,6,0.945,19,"N","N","N","Gp2","Gp4","Y","debt_consolidation"
"1",7000,60,0.1361,161.47,"C",3,"Default",0.67,2,2,0.026,3,"N","N","N","Gp1","Gp1","N","small_business"
"1",12000,60,0.1149,263.86,"B",3,"Default",9.21,1,14,0.265,60,"N","N","N","Gp1","Gp3","Y","debt_consolidation"
"0",24000,36,0.1172,793.94,"C",0,"Default",8.39,8,5,0.807,10,"N","N","Y","Gp5","Gp4","N","small_business"
"1",7200,36,0.1171,238.15,"B",0,"Default",2.01,1,3,0.239,5,"N","N","N","Gp1","Gp1","Y","car"
"1",24000,60,0.2167,658.36,"F",10,"Default",11.69,0,10,0.794,14,"Y","N","Y","Gp3","Gp4","Y","medical"
"1",11400,36,0.0691,351.53,"A",1,"Default",9.87,0,6,0.504,17,"N","N","N","Gp1","Gp2","Y","debt_consolidation"
"1",9000,60,0.1036,192.83,"B",10,"Default",20.34,1,18,0.626,36,"Y","N","Y","Gp4","Gp5","Y","car"
"0",10500,36,0.1533,365.69,"F",0,"Default",1.72,13,3,0.958,7,"N","N","N","Gp3","Gp1","N","car"
"1",8875,36,0.1269,297.72,"B",5,"Default",23.11,1,9,0.711,13,"N","N","Y","Gp1","Gp4","Y","debt_consolidation"
"1",30000,60,0.203,487.24,"E",10,"Default",23.21,1,17,0.563,60,"Y","N","Y","Gp5","Gp5","Y","small_business"
"1",21600,36,0.1727,773.01,"D",2,"Default",10.85,0,8,0.953,18,"N","N","Y","Gp3","Gp5","Y","home_improvement"
"1",24000,60,0.1269,542.28,"B",10,"Default",18.42,2,10,0.535,28,"Y","N","Y","Gp4","Gp5","Y","debt_consolidation"
"1",18800,60,0.1941,491.94,"F",5,"Default",23.33,1,19,0.691,42,"N","N","Y","Gp4","Gp5","Y","debt_consolidation"
"1",1600,36,0.1562,55.96,"D",7,"Default",12.69,0,4,0.989,17,"N","N","N","Gp3","Gp4","N","other"
"1",17475,60,0.1714,309.73,"E",8,"Default",24.93,1,13,0.688,22,"N","N","Y","Gp3","Gp5","Y","debt_consolidation"
"0",7000,36,0.1411,239.61,"D",10,"Default",21.67,3,7,0.954,21,"Y","N","N","Gp2","Gp5","N","debt_consolidation"
"1",9975,36,0.1148,328.87,"B",8,"Default",18.98,1,14,0.649,21,"N","N","N","Gp3","Gp5","N","medical"
"0",8400,60,0.183,214.68,"F",4,"Default",12.78,7,12,0.38,20,"N","N","Y","Gp2","Gp2","Y","debt_consolidation"
"1",10500,36,0.0999,338.76,"B",2,"Default",18.62,0,4,0,20,"N","N","N","Gp1","Gp1","Y","debt_consolidation"
"1",9375,36,0.1171,310.09,"B",1,"Default",19.88,0,6,0.713,11,"N","N","N","Gp1","Gp2","Y","debt_consolidation"
"1",11200,36,0.1166,370.19,"C",3,"Default",17.78,0,9,0.565,19,"N","N","N","Gp4","Gp5","N","debt_consolidation"
"1",12000,36,0.133,406.07,"D",0,"Default",4.67,1,9,0.381,30,"N","N","Y","Gp2","Gp3","N","debt_consolidation"
"1",35000,60,0.1727,874.93,"D",5,"Default",23.84,0,18,0.366,35,"N","N","Y","Gp5","Gp5","Y","debt_consolidation"
"1",5000,36,0.1348,169.63,"C",0,"Default",3.13,1,2,0.396,11,"N","N","N","Gp2","Gp1","N","major_purchase"
"1",6500,36,0.1268,218.02,"C",9,"Default",20.39,0,9,0.959,49,"N","Y","Y","Gp3","Gp5","N","small_business"
"1",14750,60,0.1171,325.95,"B",2,"Default",25.72,0,14,0.169,33,"N","N","N","Gp2","Gp2","Y","other"
"1",8300,36,0.089,263.56,"A",0,"Default",3.8,0,14,0.36,20,"N","N","N","Gp1","Gp2","N","debt_consolidation"
"1",5000,36,0.1632,176.58,"D",7,"Default",6.54,0,3,0.477,7,"N","N","N","Gp2","Gp1","Y","small_business"
"1",13000,60,0.183,221.71,"F",2,"Default",20.51,1,13,0.895,34,"N","N","Y","Gp3","Gp4","Y","debt_consolidation"
"1",26500,60,0.1677,655.33,"E",3,"Default",18.59,3,8,0.834,18,"N","N","Y","Gp2","Gp5","Y","debt_consolidation"
"1",8000,60,0.0617,155.3,"A",6,"Default",19.34,1,15,0.211,38,"N","N","Y","Gp4","Gp3","N","other"
"1",2500,36,0.1253,83.67,"B",7,"Default",20.63,1,10,0.147,13,"N","Y","Y","Gp1","Gp1","N","other"
"1",12000,60,0.1825,306.36,"D",5,"Default",6.27,0,5,0.631,19,"N","Y","N","Gp5","Gp2","Y","debt_consolidation"
"1",6000,36,0.1269,201.27,"B",2,"Default",19.04,1,10,0.808,21,"N","N","N","Gp2","Gp5","N","other"
"1",10000,36,0.1269,335.45,"B",1,"Default",16.53,0,4,0.853,10,"N","N","N","Gp2","Gp2","N","credit_card"
"1",2500,60,0.1527,59.83,"C",0,"Default",1,5,3,0.094,4,"N","N","N","Gp1","Gp1","Y","car"
"1",9450,36,0.0766,294.65,"A",2,"Default",29.18,1,12,0.294,23,"N","N","N","Gp1","Gp3","Y","debt_consolidation"
"1",1750,36,0.1531,60.93,"D",2,"Default",22.72,0,8,0.56,12,"N","N","Y","Gp1","Gp2","N","small_business"
"1",2400,36,0.1065,78.18,"B",10,"Default",20.59,0,6,0.939,14,"Y","N","Y","Gp1","Gp3","Y","car"
"1",25000,36,0.0901,795.11,"B",10,"Default",3.83,5,12,0.066,43,"Y","N","Y","Gp5","Gp5","N","small_business"
"1",9800,60,0.1491,232.68,"D",3,"Default",12.89,0,11,0.474,18,"N","N","Y","Gp1","Gp3","N","credit_card"
"1",12400,60,0.1349,285.26,"C",6,"Default",15.69,1,5,0.547,16,"N","N","Y","Gp2","Gp2","Y","debt_consolidation"
