"creditpolicy","loanamnt","term","intrate","installment","grade","emplength","targetloanstatus","dti","inqlast6mths","openacc","revolutil","totalacc","emp10years","delin2years","homeowner","annualinc_bin","verified","purpose_mod","revolbal_bin","loanstatus"
"1",5000,36,0.1037,162.21,"B",4,"Default",15.23,1,9,0.473,10,"N","N","N","Gp1","Y","small_business","Gp2","Default"
"1",5000,36,0.0691,154.18,"A",2,"Default",8.5,3,4,0.759,13,"N","N","N","Gp1","Y","debt_consolidation","Gp2","Default"
"0",17350,36,0.1836,630.39,"G",10,"Default",29.96,3,20,0.874,53,"Y","N","Y","Gp5","N","debt_consolidation","Gp5","Default"
"0",2400,36,0.1407,82.11,"E",1,"Default",18.51,0,6,0.83,29,"N","Y","N","Gp1","N","educational","Gp2","Default"
"1",15000,60,0.1491,356.15,"D",10,"Default",13.27,0,7,0.346,15,"Y","N","Y","Gp3","N","home_improvement","Gp2","Default"
"1",1000,36,0.1527,34.8,"C",10,"Default",10.42,3,6,0.108,18,"Y","Y","Y","Gp1","Y","other","Gp1","Default"
"1",12000,60,0.1903,311.49,"E",3,"Default",15.45,2,9,0.903,20,"N","N","Y","Gp3","Y","small_business","Gp3","Default"
"1",12000,36,0.1111,393.5,"B",5,"Default",7.22,0,8,0.917,27,"N","N","Y","Gp4","N","debt_consolidation","Gp4","Default"
"1",6000,36,0.1148,197.82,"B",1,"Default",11.16,2,8,0.601,14,"N","N","N","Gp3","Y","credit_card","Gp4","Default"
"1",25000,60,0.1969,658.05,"E",6,"Default",12.89,0,11,0.624,14,"N","N","Y","Gp4","Y","debt_consolidation","Gp4","Default"
"1",20000,60,0.1527,478.64,"C",10,"Default",10.79,1,8,0.803,21,"Y","N","Y","Gp4","Y","debt_consolidation","Gp5","Default"
"1",5000,36,0.1128,164.36,"C",10,"Default",13.53,3,9,0.577,29,"Y","N","N","Gp4","Y","home_improvement","Gp4","Default"
"1",10000,36,0.1411,313.2,"D",4,"Default",24.34,1,8,0.929,21,"N","Y","Y","Gp5","Y","debt_consolidation","Gp5","Default"
"1",16000,60,0.1839,409.7,"E",1,"Default",19.25,0,4,0.803,6,"N","N","N","Gp2","Y","other","Gp2","Default"
"1",9000,60,0.138,208.49,"C",3,"Default",12.41,1,5,0.708,14,"N","N","Y","Gp1","N","major_purchase","Gp3","Default"
"1",3600,60,0.1479,85.25,"C",10,"Default",17.68,3,7,0.48,22,"Y","Y","N","Gp3","N","other","Gp3","Default"
"1",12000,36,0.0599,365.01,"A",3,"Default",12.73,1,6,0.305,24,"N","N","Y","Gp1","Y","debt_consolidation","Gp2","Default"
"1",35000,36,0.1065,1140.07,"B",6,"Default",8.96,3,13,0.534,48,"N","N","Y","Gp5","Y","debt_consolidation","Gp4","Default"
"1",14100,60,0.178,356.52,"F",3,"Default",14.3,3,8,0.32,16,"N","N","Y","Gp2","Y","other","Gp2","Default"
"1",25000,60,0.1903,648.93,"E",2,"Default",22.25,1,11,0.243,28,"N","N","Y","Gp4","Y","debt_consolidation","Gp2","Default"
"1",16800,60,0.1611,409.53,"C",5,"Default",16.36,2,13,0.387,28,"N","N","Y","Gp3","Y","debt_consolidation","Gp3","Default"
"1",16000,60,0.1599,389.01,"D",10,"Default",17.59,0,8,0.343,10,"Y","N","N","Gp4","Y","debt_consolidation","Gp2","Default"
"1",12000,60,0.1991,317.33,"E",10,"Default",14.38,0,6,0.937,11,"Y","Y","N","Gp3","Y","debt_consolidation","Gp3","Default"
"1",15000,36,0.1727,536.81,"D",8,"Default",16.03,0,10,0.759,17,"N","N","N","Gp4","Y","debt_consolidation","Gp4","Default"
"1",4800,36,0.1427,164.69,"C",2,"Default",21.88,1,8,0.734,8,"N","N","N","Gp2","N","debt_consolidation","Gp3","Default"
"1",8000,36,0.1099,261.89,"B",3,"Default",21.39,1,9,0.621,18,"N","N","N","Gp1","Y","small_business","Gp4","Default"
"1",17500,60,0.1149,384.79,"B",7,"Default",12.75,0,9,0.551,36,"N","N","Y","Gp4","Y","debt_consolidation","Gp4","Default"
"1",25000,60,0.1242,561.44,"B",6,"Default",15.92,0,11,0.405,35,"N","N","Y","Gp2","Y","debt_consolidation","Gp5","Default"
"1",10000,36,0.0963,320.95,"A",4,"Default",19.9,4,10,0.829,15,"N","N","N","Gp4","Y","debt_consolidation","Gp2","Default"
"1",14500,36,0.1704,517.28,"E",0,"Default",12.98,0,2,0.894,6,"N","N","N","Gp1","N","debt_consolidation","Gp1","Default"
"1",8000,60,0.164,196.25,"E",9,"Default",17.48,1,7,0.946,11,"N","N","N","Gp1","Y","debt_consolidation","Gp3","Default"
"1",5000,36,0.0654,153.34,"A",1,"Default",8.38,3,7,0.216,13,"N","N","N","Gp3","N","small_business","Gp2","Default"
"1",20000,60,0.1677,494.59,"D",10,"Default",9.46,2,13,0.41,30,"Y","N","N","Gp3","Y","debt_consolidation","Gp4","Default"
"1",30000,60,0.1839,503.8,"E",10,"Default",16.5,0,8,0.722,19,"Y","N","Y","Gp3","Y","other","Gp3","Default"
"1",12000,60,0.1323,274.46,"C",0,"Default",20.49,2,6,0.877,27,"N","N","N","Gp2","N","debt_consolidation","Gp2","Default"
"1",9000,36,0.1565,314.88,"D",0,"Default",15.42,0,13,0.895,24,"N","N","N","Gp3","N","debt_consolidation","Gp4","Default"
"1",22000,60,0.1199,489.27,"B",10,"Default",17.15,0,10,0.763,15,"Y","N","Y","Gp4","Y","debt_consolidation","Gp5","Default"
"1",35000,60,0.1599,850.95,"D",0,"Default",5.54,0,5,0.127,7,"N","N","Y","Gp3","Y","home_improvement","Gp2","Default"
"0",1200,36,0.1565,41.99,"D",0,"Default",12.33,4,8,0.966,17,"N","N","Y","Gp2","N","other","Gp4","Default"
"1",3000,36,0.0991,96.68,"B",6,"Default",4.75,3,9,0.555,27,"N","N","Y","Gp2","N","wedding","Gp3","Default"
"1",20000,60,0.1758,503.32,"D",10,"Default",22.31,1,8,0.734,63,"Y","N","Y","Gp3","Y","debt_consolidation","Gp3","Default"
"1",4200,60,0.152,100.36,"D",4,"Default",4.62,2,6,0.188,8,"N","N","N","Gp3","Y","car","Gp1","Default"
"1",1700,36,0.1059,55.33,"B",0,"Default",20.88,1,11,0.525,29,"N","N","N","Gp2","N","debt_consolidation","Gp5","Default"
"1",1400,36,0.1491,48.47,"D",8,"Default",8.5,0,3,0.911,4,"N","N","Y","Gp1","N","house","Gp2","Default"
"1",2500,36,0.1316,84.43,"C",0,"Default",2.2,1,4,0.354,6,"N","N","N","Gp1","Y","other","Gp1","Default"
"1",15000,36,0.1496,519.7,"D",10,"Default",14.14,1,6,0.557,10,"Y","N","N","Gp1","N","wedding","Gp3","Default"
"1",5000,36,0.1426,171.53,"C",1,"Default",19.53,2,6,0.863,9,"N","N","N","Gp2","N","debt_consolidation","Gp5","Default"
"1",31000,60,0.1306,706.3,"C",10,"Default",12.9,4,10,0.017,27,"Y","N","Y","Gp4","N","house","Gp1","Default"
"1",2100,60,0.1361,48.44,"C",3,"Default",3.84,2,6,0.173,16,"N","N","Y","Gp3","Y","major_purchase","Gp1","Default"
"1",35000,60,0.1399,814.21,"C",4,"Default",17.73,4,6,0.348,16,"N","N","Y","Gp4","Y","small_business","Gp4","Default"
"1",6000,36,0.1199,199.26,"B",2,"Default",19.37,3,4,0.288,12,"N","N","Y","Gp1","Y","debt_consolidation","Gp2","Default"
"0",15000,36,0.1189,497.46,"B",1,"Default",17.65,4,13,0.266,34,"N","N","Y","Gp2","Y","small_business","Gp2","Default"
"1",11500,36,0.0999,371.02,"B",0,"Default",18.08,0,12,0.215,25,"N","N","Y","Gp1","Y","debt_consolidation","Gp2","Default"
"1",14400,60,0.1269,325.37,"B",7,"Default",16.06,1,6,0.693,35,"N","N","N","Gp4","Y","debt_consolidation","Gp5","Default"
"1",25000,36,0.1062,814,"B",10,"Default",16.17,3,13,0.395,32,"Y","N","Y","Gp4","Y","debt_consolidation","Gp4","Default"
"1",25000,36,0.1261,837.67,"D",10,"Default",24.04,0,14,0.632,39,"Y","N","N","Gp5","N","credit_card","Gp3","Default"
"1",14000,36,0.0788,360.52,"A",0,"Default",18.38,0,9,0.647,32,"N","N","N","Gp1","Y","debt_consolidation","Gp4","Default"
"1",9000,36,0.1523,313.01,"C",3,"Default",19.27,2,12,0.604,16,"N","N","N","Gp2","N","wedding","Gp2","Default"
"1",19000,36,0.1904,696.89,"F",5,"Default",21.05,1,15,0.89,29,"N","N","Y","Gp4","N","other","Gp4","Default"
"1",1000,36,0.1065,32.58,"B",0,"Default",20.18,0,6,0.973,8,"N","N","N","Gp1","N","small_business","Gp1","Default"
"1",3325,36,0.1632,117.43,"D",0,"Default",5.06,1,3,0.799,16,"N","N","N","Gp4","Y","debt_consolidation","Gp2","Default"
"1",35000,60,0.1171,773.44,"B",3,"Default",9.84,0,8,0.082,14,"N","N","N","Gp4","Y","debt_consolidation","Gp1","Default"
"1",11500,60,0.1966,302.51,"G",10,"Default",8,0,3,0.956,6,"Y","N","N","Gp1","Y","debt_consolidation","Gp2","Default"
"1",21000,60,0.1727,524.96,"D",7,"Default",15.8,1,5,0.742,10,"N","N","Y","Gp2","Y","debt_consolidation","Gp4","Default"
"1",12000,60,0.1903,311.49,"E",7,"Default",13.41,2,6,0.494,9,"N","N","Y","Gp1","Y","debt_consolidation","Gp3","Default"
"1",4200,36,0.1426,144.09,"C",10,"Default",12.11,0,7,0.342,13,"Y","Y","N","Gp3","N","other","Gp1","Default"
"1",5400,36,0.1629,190.63,"D",1,"Default",20.03,1,9,0.896,21,"N","N","N","Gp1","N","medical","Gp3","Default"
"1",16000,36,0.1171,529.22,"B",7,"Default",10.65,0,6,0.002,9,"N","N","N","Gp2","Y","car","Gp1","Default"
"1",21850,60,0.1727,546.21,"D",10,"Default",24.39,0,20,0.867,63,"Y","N","Y","Gp2","Y","debt_consolidation","Gp5","Default"
"1",15000,36,0.0654,292.88,"A",4,"Default",23.71,0,15,0.581,33,"N","N","N","Gp2","Y","credit_card","Gp5","Default"
"1",10000,60,0.1149,219.88,"B",7,"Default",19.95,0,4,0.156,11,"N","N","N","Gp2","N","other","Gp1","Default"
"1",21000,60,0.1758,528.48,"D",10,"Default",13.91,3,9,0.788,16,"Y","N","N","Gp2","Y","debt_consolidation","Gp5","Default"
"1",18250,60,0.1349,419.84,"C",10,"Default",20.03,1,9,0.441,62,"Y","N","Y","Gp2","Y","debt_consolidation","Gp2","Default"
"1",4000,36,0.0714,123.76,"A",4,"Default",1.48,1,6,0.121,9,"N","N","N","Gp5","N","small_business","Gp1","Default"
"1",16000,60,0.1632,391.82,"D",5,"Default",11.71,0,15,0.649,23,"N","N","Y","Gp4","Y","debt_consolidation","Gp3","Default"
"1",18000,60,0.1942,471.1,"E",6,"Default",13.07,2,21,0.476,34,"N","N","Y","Gp3","Y","debt_consolidation","Gp4","Default"
"1",12000,36,0.1299,404.27,"C",1,"Default",18.81,1,11,0.755,27,"N","N","N","Gp4","Y","other","Gp5","Default"
"1",3000,36,0.0788,93.85,"A",0,"Default",20.33,3,15,0.819,31,"N","N","N","Gp1","N","debt_consolidation","Gp2","Default"
"1",1600,36,0.1689,56.96,"D",10,"Default",10.52,1,5,0.983,22,"Y","N","N","Gp2","N","debt_consolidation","Gp3","Default"
"1",12000,60,0.1059,258.47,"B",10,"Default",13.63,0,10,0.574,37,"Y","N","N","Gp1","Y","credit_card","Gp3","Default"
"1",3000,36,0.1036,97.31,"B",10,"Default",14.56,2,9,0.597,17,"Y","N","N","Gp3","Y","other","Gp2","Default"
"1",3500,36,0.1442,120.34,"D",0,"Default",14.67,3,8,0.953,10,"N","Y","N","Gp1","N","moving","Gp3","Default"
"1",16800,36,0.0617,512.39,"A",3,"Default",18.89,2,21,0.135,51,"N","N","Y","Gp2","N","debt_consolidation","Gp3","Default"
"1",7600,36,0.0849,239.88,"A",9,"Default",13.67,3,5,0.179,16,"N","N","N","Gp1","Y","vacation","Gp2","Default"
"1",11000,36,0.1361,373.88,"C",5,"Default",3.08,0,5,0.79,17,"N","N","Y","Gp5","Y","debt_consolidation","Gp3","Default"
"1",15000,60,0.1065,323.53,"B",10,"Default",14.1,0,8,0.223,16,"Y","N","Y","Gp4","N","debt_consolidation","Gp5","Default"
"1",25000,60,0.1186,464.55,"B",6,"Default",7.83,0,12,0.155,34,"N","N","N","Gp1","Y","small_business","Gp3","Default"
"1",13750,60,0.1969,361.93,"E",2,"Default",22.01,2,7,0.464,39,"N","Y","Y","Gp1","Y","medical","Gp2","Default"
"1",2300,36,0.1343,77.98,"C",4,"Default",18,2,9,0.323,15,"N","N","N","Gp4","Y","debt_consolidation","Gp2","Default"
"0",1325,36,0.1355,45,"D",7,"Default",11.65,0,15,0.943,35,"N","N","N","Gp3","N","other","Gp3","Default"
"1",6000,36,0.1059,195.27,"B",0,"Default",12.31,1,9,0.497,15,"N","N","N","Gp1","N","debt_consolidation","Gp2","Default"
"1",15000,36,0.1399,512.6,"D",4,"Default",5.38,2,5,0.766,14,"N","N","Y","Gp3","N","home_improvement","Gp4","Default"
"0",8000,36,0.1691,284.86,"G",10,"Default",20.22,1,5,0.993,23,"Y","N","Y","Gp3","N","credit_card","Gp3","Default"
"1",1400,36,0.1,45.18,"B",10,"Default",10.68,1,5,0.893,17,"Y","N","N","Gp2","Y","debt_consolidation","Gp3","Default"
"1",17500,60,0.2099,473.34,"F",3,"Default",11.09,2,6,0.984,7,"N","N","N","Gp2","Y","debt_consolidation","Gp4","Default"
"1",15000,60,0.1749,376.76,"D",7,"Default",19.94,0,10,0.847,28,"N","N","Y","Gp4","Y","credit_card","Gp3","Default"
"1",18000,60,0.1299,313.93,"C",2,"Default",24.54,0,11,0.389,29,"N","Y","Y","Gp3","Y","other","Gp2","Default"
"1",16000,60,0.1269,229.91,"B",7,"Default",26.11,1,15,0.26,31,"N","N","N","Gp2","Y","debt_consolidation","Gp2","Default"
"0",7500,36,0.1507,260.25,"E",10,"Default",14.84,2,10,0.825,40,"Y","Y","Y","Gp5","N","other","Gp5","Default"
"1",12000,60,0.0991,254.44,"B",10,"Default",8.02,0,11,0.556,27,"Y","N","Y","Gp4","Y","other","Gp4","Default"
"1",16000,60,0.1261,360.87,"C",4,"Default",19.7,1,8,0.971,26,"N","N","Y","Gp3","N","other","Gp5","Default"
"1",7200,36,0.1171,238.15,"B",0,"Default",2.01,1,3,0.239,5,"N","N","N","Gp1","Y","car","Gp1","Default"
"0",3000,36,0.0743,93.23,"A",0,"Default",0,0,1,0,1,"N","N","N","Gp1","N","car","Gp1","Default"
"1",7650,36,0.1929,281.55,"E",4,"Default",12.28,0,6,0.996,9,"N","N","N","Gp2","N","credit_card","Gp3","Default"
"1",8000,36,0.0999,258.1,"B",3,"Default",1.25,0,3,0.153,3,"N","N","N","Gp1","Y","medical","Gp1","Default"
"1",5000,60,0.1099,108.69,"B",5,"Default",16.24,0,9,0.397,18,"N","N","Y","Gp2","Y","car","Gp3","Default"
"1",6000,36,0.1112,196.78,"B",7,"Default",16.22,1,6,0.141,23,"N","N","N","Gp4","Y","debt_consolidation","Gp1","Default"
"1",7000,36,0.0749,217.72,"A",10,"Default",16.95,1,12,0.717,28,"Y","N","N","Gp3","N","moving","Gp5","Default"
"1",12000,60,0.1427,280.91,"C",10,"Default",23.97,1,19,0.82,61,"Y","N","N","Gp4","Y","medical","Gp5","Default"
"1",1500,36,0.1039,48.68,"B",1,"Default",13.17,1,4,0.002,5,"N","N","N","Gp1","Y","debt_consolidation","Gp1","Default"
"1",20000,36,0.1112,655.92,"B",3,"Default",22.69,1,12,0.574,26,"N","N","Y","Gp4","Y","home_improvement","Gp5","Default"
"1",8525,36,0.1454,293.61,"D",1,"Default",1.24,0,13,0.655,39,"N","Y","Y","Gp4","N","debt_consolidation","Gp2","Default"
"1",24000,36,0.178,865.26,"F",3,"Default",5.41,2,6,0.806,18,"N","N","N","Gp3","Y","debt_consolidation","Gp5","Default"
"1",8000,36,0.0662,245.63,"A",8,"Default",21.51,0,9,0.196,29,"N","N","Y","Gp2","Y","debt_consolidation","Gp2","Default"
"1",17100,60,0.1036,366.37,"B",1,"Default",19.61,2,4,0.274,9,"N","N","N","Gp4","Y","debt_consolidation","Gp2","Default"
"1",14000,60,0.152,334.54,"D",10,"Default",19.32,3,13,0.922,28,"Y","N","Y","Gp4","Y","debt_consolidation","Gp5","Default"
"1",10000,60,0.1261,225.54,"C",7,"Default",14.63,3,10,0.742,39,"N","N","Y","Gp4","N","house","Gp5","Default"
"1",25000,36,0.1411,855.73,"D",9,"Default",17.75,2,21,0.445,59,"N","N","Y","Gp5","Y","small_business","Gp5","Default"
"1",9600,36,0.1197,136.95,"C",0,"Default",6.6,2,12,0.404,14,"N","N","N","Gp4","N","debt_consolidation","Gp4","Default"
"0",4800,36,0.157,168.05,"D",10,"Default",1.3,4,2,0.662,7,"Y","N","N","Gp2","Y","educational","Gp1","Default"
"1",3475,60,0.1645,85.34,"E",3,"Default",19.15,1,13,0.324,20,"N","N","Y","Gp2","N","major_purchase","Gp2","Default"
"0",2000,36,0.1533,69.66,"D",1,"Default",14.35,4,2,0.956,3,"N","N","N","Gp1","Y","other","Gp1","Default"
"1",14500,36,0.1385,494.51,"C",3,"Default",23.72,1,12,0.5,19,"N","N","N","Gp2","N","debt_consolidation","Gp4","Default"
"1",2000,36,0.1335,67.73,"C",1,"Default",18,0,11,0.528,20,"N","N","Y","Gp4","N","home_improvement","Gp2","Default"
"1",18000,36,0.0654,343.48,"A",5,"Default",16.04,1,17,0.467,39,"N","N","N","Gp3","Y","credit_card","Gp5","Default"
"0",22000,36,0.2077,826.26,"G",5,"Default",23.19,8,16,0.647,36,"N","N","Y","Gp5","Y","home_improvement","Gp5","Default"
"1",20000,36,0.1348,678.52,"C",10,"Default",12.89,0,16,0.753,33,"Y","N","Y","Gp5","N","credit_card","Gp5","Default"
"1",22400,60,0.2274,628.13,"G",6,"Default",7.02,1,14,0.587,16,"N","Y","N","Gp4","N","credit_card","Gp4","Default"
"1",14400,36,0.1287,484.32,"C",3,"Default",5.42,0,3,0.734,9,"N","N","Y","Gp2","N","credit_card","Gp4","Default"
"1",16000,36,0.1422,548.55,"C",0,"Default",12.41,2,11,0.974,28,"N","N","Y","Gp5","N","other","Gp5","Default"
"1",9600,36,0.0599,292.01,"A",6,"Default",8.03,0,6,0.57,8,"N","N","N","Gp2","N","debt_consolidation","Gp3","Default"
"1",10000,60,0.1521,239.01,"D",2,"Default",11.25,2,7,0.392,11,"N","N","N","Gp2","Y","other","Gp3","Default"
"1",25000,60,0.1862,643.3,"F",10,"Default",17.93,0,9,0.948,17,"Y","N","N","Gp5","Y","debt_consolidation","Gp5","Default"
"1",2150,36,0.1078,70.17,"C",10,"Default",19.15,2,4,0.002,8,"Y","N","Y","Gp1","N","wedding","Gp1","Default"
"0",11500,36,0.1253,384.87,"B",8,"Default",11.56,5,6,0.756,13,"N","N","N","Gp3","N","credit_card","Gp5","Default"
"1",10000,60,0.1491,237.43,"D",2,"Default",10.95,0,8,0.861,11,"N","N","N","Gp4","Y","debt_consolidation","Gp3","Default"
"1",6000,36,0.1189,198.99,"B",10,"Default",19.38,1,6,0.89,13,"Y","N","N","Gp4","N","other","Gp5","Default"
"1",16000,60,0.1186,354.79,"B",4,"Default",14.63,1,8,0.414,18,"N","N","N","Gp4","Y","debt_consolidation","Gp4","Default"
"1",9800,36,0.1484,338.96,"D",10,"Default",3.12,0,4,0,18,"Y","Y","Y","Gp4","Y","home_improvement","Gp1","Default"
"1",8500,36,0.1465,293.21,"C",5,"Default",21.47,2,9,0.489,12,"N","N","Y","Gp2","N","debt_consolidation","Gp4","Default"
"1",6000,60,0.1306,136.71,"C",0,"Default",2.31,1,9,0.496,24,"N","N","Y","Gp2","N","debt_consolidation","Gp1","Default"
"1",10000,60,0.1398,232.58,"C",3,"Default",5.97,0,3,0.161,17,"N","N","N","Gp2","N","debt_consolidation","Gp1","Default"
"1",28800,60,0.1299,404.35,"C",4,"Default",8.26,2,6,0,22,"N","N","Y","Gp5","Y","debt_consolidation","Gp5","Default"
"1",8400,60,0.1565,202.72,"D",3,"Default",3.52,3,6,0.785,16,"N","N","Y","Gp3","N","home_improvement","Gp2","Default"
"1",6000,36,0.0849,189.38,"A",6,"Default",23.52,0,8,0.835,31,"N","N","Y","Gp4","Y","small_business","Gp4","Default"
"1",5000,60,0.1749,125.59,"D",3,"Default",16.71,1,6,0.2,15,"N","N","N","Gp1","Y","car","Gp1","Default"
"1",9000,36,0.1521,312.92,"D",10,"Default",13.8,0,9,0.832,27,"Y","N","Y","Gp3","Y","debt_consolidation","Gp2","Default"
"0",5000,36,0.1304,168.57,"C",4,"Default",20.38,4,12,0.561,21,"N","N","Y","Gp1","Y","debt_consolidation","Gp2","Default"
"1",12500,60,0.1677,309.12,"D",6,"Default",19.95,1,10,0.714,23,"N","N","N","Gp1","Y","debt_consolidation","Gp4","Default"
"1",7750,36,0.0751,241.11,"A",1,"Default",23.24,0,5,0.58,10,"N","N","Y","Gp1","Y","debt_consolidation","Gp2","Default"
"1",7500,36,0.0999,241.97,"B",8,"Default",22.64,0,11,0.456,30,"N","N","N","Gp1","Y","debt_consolidation","Gp2","Default"
"1",26500,60,0.1649,430.14,"D",2,"Default",16.59,2,11,0.34,24,"N","N","Y","Gp3","Y","small_business","Gp4","Default"
"0",8400,60,0.183,214.68,"F",4,"Default",12.78,7,12,0.38,20,"N","N","Y","Gp2","Y","debt_consolidation","Gp2","Default"
"1",20000,60,0.2085,539.39,"G",4,"Default",20.89,0,11,0.971,19,"N","N","N","Gp4","Y","debt_consolidation","Gp5","Default"
"1",6400,36,0.1422,219.42,"C",0,"Default",0.57,1,3,0.132,13,"N","N","Y","Gp2","N","debt_consolidation","Gp1","Default"
"1",26375,60,0.1879,435.8,"E",2,"Default",15.63,0,11,0.381,20,"N","Y","Y","Gp5","Y","debt_consolidation","Gp5","Default"
"1",10200,60,0.1788,258.35,"E",2,"Default",18.48,0,7,0.853,9,"N","N","N","Gp1","Y","other","Gp2","Default"
"1",10000,60,0.1929,261.01,"E",6,"Default",22.5,0,7,0.941,14,"N","N","Y","Gp4","Y","debt_consolidation","Gp5","Default"
"1",5000,60,0.1793,126.78,"E",10,"Default",9.05,2,3,0.57,8,"Y","N","Y","Gp1","N","debt_consolidation","Gp2","Default"
"1",24250,36,0.1287,815.61,"C",10,"Default",8.08,1,9,0.732,12,"Y","N","Y","Gp5","Y","debt_consolidation","Gp5","Default"
"1",3025,36,0.1099,99.03,"B",10,"Default",17.72,0,13,0.675,25,"Y","N","Y","Gp4","Y","debt_consolidation","Gp5","Default"
"1",1200,36,0.0676,36.93,"A",6,"Default",17.98,3,13,0.056,19,"N","N","Y","Gp2","N","other","Gp1","Default"
"1",12000,60,0.1596,291.57,"C",5,"Default",22.23,1,8,0.911,19,"N","N","N","Gp2","Y","other","Gp2","Default"
"1",22750,36,0.1496,788.18,"D",3,"Default",7.3,0,7,0.186,20,"N","N","Y","Gp3","Y","small_business","Gp1","Default"
"1",16000,36,0.1947,590.35,"F",2,"Default",19.36,3,5,0.865,17,"N","N","N","Gp3","N","other","Gp3","Default"
"1",31500,60,0.1825,804.19,"F",6,"Default",23.06,1,12,0.752,19,"N","N","Y","Gp3","Y","credit_card","Gp5","Default"
"1",16000,60,0.2025,405.5,"F",6,"Default",17.69,0,7,0.834,30,"N","Y","N","Gp3","N","major_purchase","Gp3","Default"
"1",5500,60,0.1343,126.36,"C",1,"Default",9.92,3,10,0.538,23,"N","N","N","Gp5","Y","moving","Gp4","Default"
"1",7000,60,0.2011,185.89,"G",1,"Default",12.7,0,5,0.971,5,"N","N","N","Gp1","Y","wedding","Gp1","Default"
"1",10000,36,0.1411,342.29,"D",10,"Default",21.32,1,15,0.233,23,"Y","N","N","Gp3","N","debt_consolidation","Gp3","Default"
"1",20000,36,0.1311,674.9,"C",1,"Default",14.29,0,11,0.531,33,"N","N","Y","Gp3","Y","debt_consolidation","Gp5","Default"
"1",14000,60,0.1306,318.98,"C",10,"Default",13.86,0,7,0.381,16,"Y","N","Y","Gp4","Y","debt_consolidation","Gp2","Default"
"1",3600,60,0.1942,94.22,"E",6,"Default",4.14,0,2,0.792,3,"N","N","Y","Gp1","Y","other","Gp1","Default"
"1",8400,60,0.1599,204.23,"D",5,"Default",20.92,1,5,0.404,30,"N","Y","Y","Gp2","Y","home_improvement","Gp2","Default"
"1",15850,36,0.1565,554.53,"D",5,"Default",22.84,0,13,0.899,20,"N","N","Y","Gp3","Y","debt_consolidation","Gp5","Default"
"1",6200,36,0.1114,203.39,"B",0,"Default",8.9,1,9,0.564,16,"N","N","Y","Gp1","N","debt_consolidation","Gp2","Default"
"1",15200,36,0.1426,521.45,"C",0,"Default",17.19,2,14,0.976,24,"N","N","N","Gp2","N","debt_consolidation","Gp4","Default"
"1",10000,36,0.1316,337.71,"C",2,"Default",3.97,1,6,0.156,33,"N","N","N","Gp2","Y","other","Gp1","Default"
"0",12000,36,0.1385,409.25,"C",3,"Default",20.88,5,10,0.362,16,"N","Y","Y","Gp3","N","medical","Gp3","Default"
"1",10000,36,0.1037,324.42,"B",10,"Default",4.19,1,8,0.296,18,"Y","N","N","Gp3","N","other","Gp3","Default"
"1",5000,36,0.0888,158.72,"B",6,"Default",1.63,0,7,0.468,8,"N","N","N","Gp5","Y","debt_consolidation","Gp2","Default"
"1",6000,36,0.1136,197.47,"B",3,"Default",6.02,0,7,0.923,14,"N","N","Y","Gp3","N","debt_consolidation","Gp2","Default"
"1",7200,36,0.1186,238.67,"B",10,"Default",18.86,1,10,0.516,11,"Y","N","N","Gp1","Y","debt_consolidation","Gp3","Default"
"1",5000,36,0.0788,156.41,"A",10,"Default",14.84,0,7,0.315,16,"Y","N","N","Gp2","N","debt_consolidation","Gp1","Default"
"1",7000,36,0.079,219.04,"A",4,"Default",15.48,0,10,0.265,17,"N","N","N","Gp2","N","credit_card","Gp3","Default"
"1",5200,36,0.0654,159.47,"A",0,"Default",12.37,3,20,0.462,38,"N","N","Y","Gp4","N","debt_consolidation","Gp5","Default"
"1",8000,60,0.1649,196.64,"D",10,"Default",11.23,2,22,0.516,46,"Y","N","Y","Gp4","Y","debt_consolidation","Gp3","Default"
"1",15000,60,0.1599,364.7,"D",4,"Default",20.18,2,11,0.47,23,"N","N","N","Gp2","Y","debt_consolidation","Gp3","Default"
"1",12000,36,0.102,388.34,"B",2,"Default",6.88,0,6,0,14,"N","N","N","Gp4","Y","credit_card","Gp1","Default"
"1",5000,60,0.183,127.79,"F",3,"Default",0.75,2,3,0.109,7,"N","N","N","Gp1","Y","small_business","Gp1","Default"
"1",25000,60,0.1311,376.93,"C",6,"Default",23.72,0,14,0.505,23,"N","N","N","Gp3","Y","debt_consolidation","Gp4","Default"
